SALE TYPE,HOME TYPE,ADDRESS,CITY,STATE,ZIP,LIST PRICE,BEDS,BATHS,LOCATION,SQFT,LOT SIZE,YEAR BUILT,PARKING SPOTS,PARKING TYPE,DAYS ON MARKET,STATUS,NEXT OPEN HOUSE DATE,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,RECENT REDUCTION DATE,ORIGINAL LIST PRICE,LAST SALE DATE,LAST SALE PRICE,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,LISTING ID,ORIGINAL SOURCE,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,IS SHORT SALE
MLS Listing,Single Family Residential,604 4th Ave E,Oneonta,AL,35121,109900,3,1.0,Oneonta,,13939,1949,1,,61,Active,,,,2016-03-15,115000,2001-07-24,25550.0,http://www.redfin.com/AL/Oneonta/604-4th-Ave-E-35121/home/80796371,Greater Alabama MLS,738689,ARC Realty,N,Y,33.950682,-86.472483,false
MLS Listing,Single Family Residential,122 Oak Meadow Ln,Oneonta,AL,35121,147900,2,2.0,Oak Meadows,,17424,2005,2,,9,Active,,,,,147900,,,http://www.redfin.com/AL/Oneonta/122-Oak-Meadow-Ln-35121/home/104200347,Greater Alabama MLS,743610,RealtySouth-Oneonta/Blount Co,N,Y,33.9382439,-86.4872202,false
MLS Listing,Vacant Land,1 Ransome Dr #1,Oneonta,AL,35121,12900,,,,,17424,,0,,145,Active,,,,2016-03-15,14900,,,http://www.redfin.com/AL/Oneonta/1-Ransome-Dr-35121/unit-1/home/101763435,Greater Alabama MLS,625723,"Blount Realty Team, Inc.",N,Y,33.9367905,-86.4615021,false
MLS Listing,Single Family Residential,604 Woodland Dr S,Oneonta,AL,35121,125900,3,2.0,Woodland Estates,,16988,1984,0,,8,Active,,,,,125900,,,http://www.redfin.com/AL/Oneonta/604-Woodland-Dr-S-35121/home/104205706,Greater Alabama MLS,743785,RealtySouth Northeast Alabama,N,Y,33.937997,-86.462603,false
MLS Listing,Vacant Land,0 2nd Ave E Unit 2 parcels,Oneonta,AL,35121,360000,,,,,123274,,0,,13,Active,,,,,360000,,,http://www.redfin.com/AL/Oneonta/0-2nd-Ave-E-35121/unit-2-parcels/home/104105641,Greater Alabama MLS,743262,RealtySouth-Oneonta/Blount Co,N,Y,33.9447257,-86.4778329,false
MLS Listing,Single Family Residential,5464,Oneonta,AL,35121,99500,4,1.0,,,182952,1965,1,,23,Active,,,,,99500,,,http://www.redfin.com/AL/Oneonta/5464-Old-Highway-75-35121/home/103984437,Greater Alabama MLS,742071,"M & R Realty, LLC",N,Y,33.9206369,-86.5039005,false
MLS Listing,Single Family Residential,1007 Woodland Ave,Oneonta,AL,35121,98900,3,1.5,Oneonta,,6969,1960,2,Garage,145,Active,,,,,98900,,,http://www.redfin.com/AL/Oneonta/1007-Woodland-Ave-35121/home/101749183,Greater Alabama MLS,628732,RealtySouth-Oneonta/Blount Co,N,Y,33.957177,-86.460628,false
MLS Listing,Single Family Residential,704 Alpine St,Oneonta,AL,35121,85000,3,2.0,Pinehurst,,21780,1957,0,,145,Active,,,,,85000,,,http://www.redfin.com/AL/Oneonta/704-Alpine-St-35121/home/101751049,Greater Alabama MLS,730170,RealtySouth-Oneonta/Blount Co,N,Y,33.938032,-86.474433,false
For-Sale-by-Owner Listing,Single Family Residential,3221 Ebell Rd,Oneonta,AL,35121,139900,3,2.0,Oneonta,1800,54450,1980,0,,196,Active,,,,,139900,,,http://www.redfin.com/AL/Oneonta/3221-Ebell-Rd-35121/home/97898510,ForSaleByOwner.com,22195600,ForSaleByOwner.com,N,Y,33.9835201,-86.4797721,false
MLS Listing,Mobile/Manufactured Home,575 V C Ln,Oneonta,AL,35121,87000,3,2.0,,,43560,2000,0,,5,Active,,,,,87000,,,http://www.redfin.com/AL/Oneonta/575-V-C-Ln-35121/home/80802252,Greater Alabama MLS,744217,"M & R Realty, LLC",N,Y,33.9426503,-86.555485,false
MLS Listing,Single Family Residential,95 Oak Ridge Dr,Oneonta,AL,35121,139900,5,3.0,Oak Ridge Estates,,34848,1972,2,Garage,9,Active,,,,,139900,,,http://www.redfin.com/AL/Oneonta/95-Oak-Ridge-Dr-35121/home/80796725,Greater Alabama MLS,743685,Keller Williams Realty Trussvi,N,Y,33.909964,-86.4783209,false
MLS Listing,Single Family Residential,84 Oak Ln,Oneonta,AL,35121,134900,4,1.5,Oak Ridge,,21780,1973,1,Garage,6,Active,,,,,134900,,,http://www.redfin.com/AL/Oneonta/84-Oak-Ln-35121/home/104210930,Greater Alabama MLS,743948,Keller Williams Realty Trussvi,N,Y,33.910249,-86.477628,false
MLS Listing,Single Family Residential,1372 St Andrews Pkwy,Oneonta,AL,35121,299900,3,3.5,Limestone Springs,,60983,2000,6,Garage,63,Active,,,,2016-03-01,329000,1999-11-12,230000.0,http://www.redfin.com/AL/Oneonta/1372-Saint-Andrews-Pkwy-35121/home/80802168,Greater Alabama MLS,738411,RealtySouth-Oneonta/Blount Co,N,Y,33.893714,-86.561882,false
MLS Listing,Single Family Residential,619 Tidwell Hollow Rd,Oneonta,AL,35121,75200,3,2.0,,,56628,2009,2,,103,Active,,,,2016-03-09,94000,,,http://www.redfin.com/AL/Oneonta/619-Tidwell-Hollow-Rd-35121/home/102247924,Greater Alabama MLS,735722,Frank F. Kenney Real Estate,N,Y,33.9001257,-86.5224818,false
MLS Listing,Single Family Residential,110 Lake Dr,Oneonta,AL,35121,21900,2,1.0,South East Lake,,91476,1950,0,,5,Active,,,,,21900,2000-09-05,21500.0,http://www.redfin.com/AL/Oneonta/110-Lake-Dr-35121/home/80797417,Greater Alabama MLS,744102,FlatFee.com,N,Y,33.896494,-86.531152,false

