SALE TYPE,HOME TYPE,ADDRESS,CITY,STATE,ZIP,LIST PRICE,BEDS,BATHS,LOCATION,SQFT,LOT SIZE,YEAR BUILT,PARKING SPOTS,PARKING TYPE,DAYS ON MARKET,STATUS,NEXT OPEN HOUSE DATE,NEXT OPEN HOUSE START TIME,NEXT OPEN HOUSE END TIME,RECENT REDUCTION DATE,ORIGINAL LIST PRICE,LAST SALE DATE,LAST SALE PRICE,URL (SEE http://www.redfin.com/buy-a-home/comparative-market-analysis FOR INFO ON PRICING),SOURCE,LISTING ID,ORIGINAL SOURCE,FAVORITE,INTERESTED,LATITUDE,LONGITUDE,IS SHORT SALE
MLS Listing,Single Family Residential,945 Haddington Dl,Pelham,AL,35124,251900,4,3.0,Ballantrae Haddington Parc,,6098,2007,2,Garage,7,Active,,,,,251900,2007-11-08,284000.0,http://www.redfin.com/AL/Pelham/945-Haddington-Dl-35124/home/80731288,Greater Alabama MLS,743888,"TEAMMASSEYPROPERTIES, LLC",N,Y,33.263753,-86.757325,false
MLS Listing,Single Family Residential,145 Lauchlin Way #1123,Pelham,AL,35124,309900,5,3.0,Ballantrae Lauchlin,,9147,2010,2,Garage,145,Active,,,,,309900,,,http://www.redfin.com/AL/Pelham/145-Lauchlin-Way-35124/unit-1123/home/101751437,Greater Alabama MLS,729482,RE/MAX Southern Homes,N,Y,33.2564523,-86.7646322,false
MLS Listing,Single Family Residential,141 Lauchlin Way,Pelham,AL,35124,339900,4,3.5,Ballantrae Lauchlin,,,2010,2,Garage,13,Active,,,,,339900,,,http://www.redfin.com/AL/Pelham/141-Lauchlin-Way-35124/home/104101572,Greater Alabama MLS,743242,RE/MAX First Choice,N,Y,33.256496,-86.7648532,false
MLS Listing,Single Family Residential,105 Wagon Wheel Cir,Alabaster,AL,35007,204900,5,3.0,Apache Ridge,,16552,1994,2,Garage,114,Active,,,,2016-03-17,209900,,,http://www.redfin.com/AL/Alabaster/105-Wagon-Wheel-Cir-35007/home/80702978,Greater Alabama MLS,734952,RealtySouth-Shelby Office,N,Y,33.255618,-86.828408,false
MLS Listing,Single Family Residential,232 Oxford Way,Pelham,AL,35124,338025,4,3.0,Weatherly The Ledges,,62726,2016,2,Garage,7,Active,,,,,338025,,,http://www.redfin.com/AL/Pelham/232-Oxford-Way-35124/home/104208867,Greater Alabama MLS,743883,RE/MAX First Choice,N,Y,33.2571694,-86.77505,false
MLS Listing,Single Family Residential,105 Lauchlin Way,Pelham,AL,35124,330000,4,4.5,Ballantrae Lauchlin,,21780,2008,2,Garage,74,Active,,,,2016-03-22,339900,2008-05-16,352650.0,http://www.redfin.com/AL/Pelham/105-Lauchlin-Way-35124/home/80737218,Greater Alabama MLS,737424,Keller Williams Metro South,N,Y,33.256109,-86.767357,false
MLS Listing,Vacant Land,309 Fox Valley Highlands Cir #11,Maylene,AL,35114,84000,,,Fox Valley Highlands,,273992,,0,,145,Active,,,,,84000,,,http://www.redfin.com/AL/Unknown/309-Fox-Valley-Highlands-Cir-35114/unit-11/home/101763629,Greater Alabama MLS,617294,Keller Williams Metro South,N,Y,33.2420707,-86.8703911,false
MLS Listing,Vacant Land,305 Fox Valley Highlands Cir #12,Maylene,AL,35114,127000,,,Fox Valley Highlands,,380278,,0,,145,Active,,,,,127000,,,http://www.redfin.com/AL/Unknown/305-Fox-Valley-Highlands-Cir-35114/unit-12/home/101763630,Greater Alabama MLS,617295,Keller Williams Metro South,N,Y,33.2428513,-86.8702222,false
MLS Listing,Single Family Residential,204 Treymoor Lake Cir,Alabaster,AL,35007,197900,3,2.5,Weatherly Treymoor Abbey,,,1997,2,Garage,62,Active,,,,2016-03-04,199900,,,http://www.redfin.com/AL/Alabaster/204-Treymoor-Lake-Cir-35007/home/80754953,Greater Alabama MLS,738560,Keller Williams Metro South,N,Y,33.24494,-86.792837,false
MLS Listing,Single Family Residential,140 Hastings Ln,Maylene,AL,35114,169900,3,2.0,Sterling Gate High Grove,,9496,2004,2,Garage,35,Active,,,,2016-03-07,172900,,,http://www.redfin.com/AL/Alabaster/140-Hasting-Ln-35114/home/80728317,Greater Alabama MLS,740995,Keller Williams Realty Bham,N,Y,33.240787,-86.848169,false
MLS Listing,Single Family Residential,208 Dolphin Cir,Alabaster,AL,35007,128000,3,2.0,Bermuda Lake,,24393,1989,1,Garage,36,Active,,,,,128000,,,http://www.redfin.com/AL/Alabaster/208-Dolphin-Cir-35007/home/80757439,Greater Alabama MLS,740903,RE/MAX Metro South,N,Y,33.235212,-86.838096,false
MLS Listing,Single Family Residential,130 Reese Dr,Alabaster,AL,35007,129000,3,2.0,Ironwood,,26136,2005,0,,12,Active,,,,,129000,2009-06-05,119900.0,http://www.redfin.com/AL/Alabaster/130-Reese-Dr-35007/home/80726959,Greater Alabama MLS,743435,Keller Williams Realty Hoover,N,Y,33.250455,-86.809228,false
MLS Listing,Single Family Residential,1820 Mohawk Dr,Alabaster,AL,35007,135000,4,2.0,Navajo Pines,,19166,1975,2,Garage,9,Active,,,,,135000,,,http://www.redfin.com/AL/Alabaster/1820-Mohawk-Dr-35007/home/80704543,Greater Alabama MLS,743683,Real Estate Associates,N,Y,33.249011,-86.842655,false
MLS Listing,Single Family Residential,420 Thompson Rd,Alabaster,AL,35007,175000,3,2.0,Martins Subdivision,,39204,1978,0,,9,Active,,,,,175000,,,http://www.redfin.com/AL/Alabaster/420-Thompson-Rd-35007/home/80709561,Greater Alabama MLS,743589,Ingram Moore Realty,N,Y,33.239319,-86.839525,false
MLS Listing,Single Family Residential,515 8th St SW,Alabaster,AL,35007,125000,3,2.0,J G Lacey,,40946,1964,1,,124,Active,,,,2016-03-15,149000,,,http://www.redfin.com/AL/Alabaster/515-8th-St-SW-35007/home/102075603,Greater Alabama MLS,734520,Down South Realty Inc,N,Y,33.2395838,-86.825954,false
MLS Listing,Single Family Residential,1346 3rd Ave SW,Alabaster,AL,35007,147000,3,2.5,Alabaster,,,1971,0,,145,Active,,,,2016-03-15,164900,,,http://www.redfin.com/AL/Alabaster/1346-3rd-Ave-SW-35007/home/80709457,Greater Alabama MLS,729768,RE/MAX First Choice,N,Y,33.242813,-86.834932,false
MLS Listing,Single Family Residential,129 Belford Way,Alabaster,AL,35007,164900,3,2.0,Weatherly Belvedere,,19602,1996,2,Garage,125,Active,,,,2016-03-15,173000,2009-06-04,142000.0,http://www.redfin.com/AL/Alabaster/129-Belford-Way-35007/home/80754926,Greater Alabama MLS,734119,Keller Williams Realty Hoover,N,Y,33.250441,-86.791074,false
MLS Listing,Single Family Residential,433 Ramsgate Dr,Alabaster,AL,35007,189900,4,2.0,Sterling Gate Cedar Grove,,13503,2008,4,Garage,13,Active,,,,,189900,2009-10-26,149900.0,http://www.redfin.com/AL/Alabaster/433-Ramsgate-Dr-35114/home/80737925,Greater Alabama MLS,743314,Keller Williams Metro South,N,Y,33.244048,-86.845841,false
MLS Listing,Single Family Residential,328 Stoney Trl,Maylene,AL,35114,160000,3,2.0,Stoney Meadows,,7840,2007,2,Garage,75,Active,,,,2016-02-01,165000,,,http://www.redfin.com/AL/Alabaster/328-Stoney-Trl-35114/home/80734214,Greater Alabama MLS,737382,Keller Williams Metro South,N,Y,33.248383,-86.846454,false
MLS Listing,Single Family Residential,101 Kingsley Rd,Alabaster,AL,35007,399900,6,4.5,Norwick Forest,,20037,1995,6,Garage,5,Active,,,,,399900,2014-06-12,299500.0,http://www.redfin.com/AL/Alabaster/101-Kingsley-Rd-35007/home/80757556,Greater Alabama MLS,744122,Keller Williams Metro South,N,Y,33.242997,-86.84193,false
MLS Listing,Single Family Residential,254 Victoria Sta,Maylene,AL,35114,169900,3,2.0,Sterling Gate,,9147,2001,2,Garage,8,Active,,,,,169900,2009-08-21,130000.0,http://www.redfin.com/AL/Alabaster/254-Victoria-Sta-35114/home/80766853,Greater Alabama MLS,743725,RE/MAX Advantage,N,Y,33.242007,-86.852122,false
MLS Listing,Single Family Residential,272 Warwick Ln,Alabaster,AL,35007,165000,3,2.5,Weatherly,,6534,1997,2,Garage,84,Active,,,,,165000,,,http://www.redfin.com/AL/Alabaster/272-Warwick-Ln-35007/home/80705985,Greater Alabama MLS,736627,RealtySouth-Inverness Office,N,Y,33.24816,-86.796048,false
MLS Listing,Single Family Residential,429 Weatherly Club Dr,Pelham,AL,35124,219900,4,2.5,Weatherly Highlands,,,2001,2,,8,Active,,,,,219900,2006-11-29,264000.0,http://www.redfin.com/AL/Pelham/429-Weatherly-Club-Dr-35124/home/80722196,Greater Alabama MLS,743765,RealtySouth-OTM-Acton Rd,N,Y,33.246439,-86.781876,false
MLS Listing,Condo/Coop,185 Allen Dr #302,Alabaster,AL,35007,79900,3,2.0,Allen Drive Condos,,,2007,0,,145,Active,,,,,79900,,,http://www.redfin.com/AL/Alabaster/185-Allen-DR-35007/unit-302/home/80733873,Greater Alabama MLS,623996,RE/MAX Advantage South,N,Y,33.2600722,-86.8045539,false
MLS Listing,Vacant Land,128 Glengerry Dr #1026,Pelham,AL,35124,24900,,,Ballantrae Glengerry,,9583,,0,,145,Active,,,,,24900,,,http://www.redfin.com/AL/Pelham/128-Glengerry-DR-35124/unit-1026/home/101764499,Greater Alabama MLS,582811,RE/MAX Advantage South,N,Y,33.2581801,-86.7596453,false
MLS Listing,Vacant Land,No Address Provided,Alabaster,AL,35007,23900,,,,,87120,,0,,145,Active,,,,,23900,,,http://www.redfin.com/AL/Alabaster/Unknown-Unknown/unit-2-AC/home/101765873,Greater Alabama MLS,599415,RealtySouth-Inverness Office,N,Y,33.260506,-86.806374,false
MLS Listing,Single Family Residential,125 Windsor Cir,Pelham,AL,35124,569900,6,5.5,Weatherly Windsor,,152460,2007,4,Garage,44,Active,,,,2016-03-07,579825,,,http://www.redfin.com/AL/Pelham/125-Windsor-Cir-35124/home/80719767,Greater Alabama MLS,740140,RE/MAX Southern Homes,N,Y,33.260572,-86.781737,false
MLS Listing,Single Family Residential,102 Colonial Cir,Alabaster,AL,35007,197900,3,2.5,Autumn Ridge,,20473,1994,2,Garage,19,Active,,,,,197900,,,http://www.redfin.com/AL/Alabaster/102-Colonial-Cir-35007/home/80704419,Greater Alabama MLS,742600,Keller Williams Realty Hoover,N,Y,33.259942,-86.836747,false
MLS Listing,Townhouse,205 Willow Point Cir,Alabaster,AL,35007,95000,2,2.5,Willow Point,,,1997,0,,40,Active,,,,2016-03-08,99500,2014-04-21,9500.0,http://www.redfin.com/AL/Alabaster/205-Willow-Point-Cir-35007/home/80752885,Greater Alabama MLS,740579,RE/MAX Advantage South,N,Y,33.262399,-86.81762,false
MLS Listing,Single Family Residential,133 Kings Crest Ln,Pelham,AL,35124,549900,5,3.5,Weatherly Olde,,100187,1992,4,Garage,7,Active,,,,,549900,,,http://www.redfin.com/AL/Pelham/133-Kings-Crest-Ln-35124/home/80754577,Greater Alabama MLS,743831,RE/MAX Southern Homes,N,Y,33.261045,-86.778001,false
For-Sale-by-Owner Listing,Single Family Residential,206 Cloverleaf Cir,Helena,AL,35080,184900,3,2.0,Helena,1500,21700,1992,2,Garage,7,Active,,,,,184900,2004-09-08,145000.0,http://www.redfin.com/AL/Helena/206-Cloverleaf-Cir-35080/home/80753971/forSaleByOwner-24060610,ForSaleByOwner.com,24060610,ForSaleByOwner.com,N,Y,33.262967,-86.853219,false
MLS Listing,Single Family Residential,3027 Spruce Dr,Helena,AL,35080,182000,4,2.0,Royal Pines,,19166,1991,0,,6,Active,,,,,182000,,,http://www.redfin.com/AL/Helena/3027-Spruce-Dr-35080/home/80753951,Greater Alabama MLS,744058,Keller Williams Metro South,N,Y,33.261403,-86.852116,false
MLS Listing,Single Family Residential,1164 Willow Creek Ct,Alabaster,AL,35007,189900,4,2.5,Willow Creek,,13939,2000,2,Garage,5,Active,,,,,189900,,,http://www.redfin.com/AL/Alabaster/1164-Willow-Creek-Ct-35007/home/80702779,Greater Alabama MLS,744228,Keller Williams Realty Bham,N,Y,33.259329,-86.82152,false
MLS Listing,Single Family Residential,3009 Longleaf Ln,Helena,AL,35080,147000,3,2.5,Royal Pines,,23958,1990,2,Garage,39,Active,,,,,147000,,,http://www.redfin.com/AL/Helena/3009-Long-Leaf-Ln-35080/home/80753954,Greater Alabama MLS,740663,Lakes & Land Realty,N,Y,33.260309,-86.853944,false
MLS Listing,Single Family Residential,106 Berkshire Manor Cir,Alabaster,AL,35007,195000,3,2.0,Weatherly Berkshire,,12632,2001,2,Garage,7,Active,,,,,195000,,,http://www.redfin.com/AL/Alabaster/106-Berkshire-Manor-Cir-35007/home/80715948,Greater Alabama MLS,743850,FlatFee.com,N,Y,33.258569,-86.795666,false
MLS Listing,Single Family Residential,107 Oxford Way,Pelham,AL,35124,469900,4,3.5,Weatherly Olde,,111077,1996,2,Garage,2,Active,,,,,469900,,,http://www.redfin.com/AL/Pelham/107-Oxford-Way-35124/home/80754561,Greater Alabama MLS,744375,RealtySouth-OTM-Acton Rd,N,Y,33.25832,-86.773168,false
MLS Listing,Single Family Residential,821 Ballantrae Pkwy,Pelham,AL,35124,415000,4,4.5,Ballantrae Lochinvar,,22215,2005,2,Garage,1,Active,,,,,415000,,,http://www.redfin.com/AL/Pelham/821-Ballantrae-Pkwy-35124/home/80727459,Greater Alabama MLS,744502,RE/MAX Advantage,N,Y,33.258458,-86.761934,false
MLS Listing,Single Family Residential,212 River Crest Cir N,Helena,AL,35080,248900,4,3.0,Old Cahaba,,10890,2013,2,Garage,47,Active,,,,2016-03-10,249900,2013-10-30,219000.0,http://www.redfin.com/AL/Helena/212-River-Crest-Cir-N-35080/home/80734288,Greater Alabama MLS,739951,Keller Williams Realty Bham,N,Y,33.2736591,-86.8858407,false
MLS Listing,Single Family Residential,197 King James Ct,Alabaster,AL,35007,189900,4,2.5,Spring Gate Estates,,1306,1998,2,Garage,8,Active,,,,,189900,2012-08-08,110800.0,http://www.redfin.com/AL/Alabaster/197-King-James-Ct-35007/home/80752523,Greater Alabama MLS,743351,ARC Realty,N,Y,33.26998,-86.819958,false
MLS Listing,Single Family Residential,117 Hickory Point Dr,Helena,AL,35080,159900,3,2.0,Hickory Point,,,1998,2,Garage,12,Active,,,,,159900,2013-06-27,149900.0,http://www.redfin.com/AL/Helena/117-Hickory-Point-Dr-35080/home/80761311,Greater Alabama MLS,743362,RE/MAX First Choice,N,Y,33.270834,-86.840781,false
MLS Listing,Single Family Residential,4390 Old Cahaba Pkwy,Helena,AL,35080,218800,3,2.0,Old Cahaba,,,2015,2,Garage,52,Active,,,,,214200,,,http://www.redfin.com/AL/Helena/4390-Old-Cahaba-Pkwy-35080/home/103622275,Greater Alabama MLS,739419,"Newcastle Homes, Inc.",N,Y,33.2739096,-86.8842081,false
MLS Listing,Single Family Residential,4391 Old Cahaba Pkwy,Helena,AL,35080,208600,3,2.0,Old Cahaba,,,2016,2,Garage,50,Active,,,,,197800,,,http://www.redfin.com/AL/Helena/4391-Old-Cahaba-Pkwy-35080/home/103643753,Greater Alabama MLS,739677,"Newcastle Homes, Inc.",N,Y,33.2739096,-86.8842081,false
MLS Listing,Single Family Residential,4379 Old Cahaba Pkwy,Helena,AL,35080,249900,4,2.5,Old Cahaba,,,2015,3,Garage,145,Active,,,,,246900,,,http://www.redfin.com/AL/Helena/4379-Old-Cahaba-PKWY-35080/unit-2253/home/101751597,Greater Alabama MLS,728312,"Newcastle Homes, Inc.",N,Y,33.2739096,-86.8842081,false
MLS Listing,Single Family Residential,4406 Old Cahaba Pkwy,Helena,AL,35080,249900,4,2.5,Old Cahaba,,,2015,3,Garage,6,Active,,,,,249900,,,http://www.redfin.com/AL/Helena/4406-Old-Cahaba-Pkwy-35080/home/104213430,Greater Alabama MLS,744063,"Newcastle Homes, Inc.",N,Y,33.2739096,-86.8842081,false
MLS Listing,Single Family Residential,101 Roy Ct,Helena,AL,35080,149900,4,2.0,Laura Woods,,7405,1996,2,Garage,2,Active,,,,,149900,,,http://www.redfin.com/AL/Helena/101-Roy-Ct-35080/home/80753567,Greater Alabama MLS,744378,RE/MAX Advantage,N,Y,33.272135,-86.839064,false
MLS Listing,Single Family Residential,378 Holland Lakes Dr,Pelham,AL,35124,224000,4,2.5,Holland Lakes,,,2012,4,Garage,1,Active,,,,,224000,2014-05-16,211000.0,http://www.redfin.com/AL/Pelham/378-Holland-Lakes-DR-S-35124/home/80730590,Greater Alabama MLS,744676,RealtySouth-OTM-Acton Rd,N,Y,33.2738471,-86.8135094,false
MLS Listing,Single Family Residential,4269 Old Cahaba Pkwy,Helena,AL,35080,239900,4,3.0,Old Cahaba,,9583,2014,2,Garage,19,Active,,,,,239900,,,http://www.redfin.com/AL/Helena/4269-Old-Cahaba-Pkwy-35080/home/104006511,Greater Alabama MLS,742574,Webb & Company Realty,N,Y,33.2746397,-86.8835458,false
MLS Listing,Single Family Residential,181 Stonecliff Cir,Pelham,AL,35124,155000,3,2.0,Stone Haven,,10454,1999,2,Garage,22,Active,,,,,155000,2008-10-02,151600.0,http://www.redfin.com/AL/Pelham/181-Stonecliff-Cir-35124/home/80761059,Greater Alabama MLS,742197,Keller Williams Metro South,N,Y,33.278921,-86.820155,false
MLS Listing,Single Family Residential,135 Marlstone Ct,Helena,AL,35080,260000,3,2.5,Fieldstone Park,,,2006,2,Garage,145,Active,,,,,260000,,,http://www.redfin.com/AL/Helena/135-Marlstone-Ct-35080/home/80726558,Greater Alabama MLS,728824,LAH - Mountain Brook Branch,N,Y,33.27527,-86.860634,false
MLS Listing,Single Family Residential,393 Walker Way,Pelham,AL,35124,115000,3,2.0,Stonehaven,,4617,2002,0,,28,Active,,,,2016-03-11,121900,2004-08-03,118000.0,http://www.redfin.com/AL/Pelham/393-Walker-Way-35124/home/80722380,Greater Alabama MLS,741602,OWNERS.COM,N,Y,33.274195,-86.816615,false
MLS Listing,Single Family Residential,2577 Bridlewood Dr,Helena,AL,35080,154900,3,2.0,Bridlewood,,8712,1992,2,Garage,9,Active,,,,,154900,,,http://www.redfin.com/AL/Helena/2577-Bridlewood-Dr-35080/home/80701778,Greater Alabama MLS,743651,RE/MAX Advantage,N,Y,33.277598,-86.83949,false
MLS Listing,Single Family Residential,416 N Holland Lakes Dr,Pelham,AL,35124,165000,3,2.5,Holland Lakes,,,2007,2,Garage,145,Active,,,,,165000,2008-10-02,165000.0,http://www.redfin.com/AL/Pelham/416-Holland-Lakes-Dr-N-35124/home/80730567,Greater Alabama MLS,731571,Keller Williams Realty Hoover,N,Y,33.276985,-86.813289,false
MLS Listing,Single Family Residential,9059 Brookline Ln,Helena,AL,35080,115000,2,2.0,Wyndham,,,2000,2,,64,Active,,,,2016-03-16,119900,2013-10-21,83000.0,http://www.redfin.com/AL/Helena/9059-Brookline-Ln-35080/home/80765335,Greater Alabama MLS,738370,Coldwell Banker Preferred Prop,N,Y,33.27999,-86.847036,false
MLS Listing,Single Family Residential,207 Weatherly Way,Pelham,AL,35124,524900,5,4.5,Weatherly,,108900,1992,4,Garage,145,Active,,,,2016-03-21,549900,,,http://www.redfin.com/AL/Pelham/207-Weatherly-Way-35124/home/80704940,Greater Alabama MLS,729519,Keller Williams Metro South,N,Y,33.2775258,-86.7607091,false
MLS Listing,Single Family Residential,1905 Seattle Slew Dr,Helena,AL,35080,249900,4,3.5,Dearing Downs,,15681,1996,2,Garage,2,Active,,,,,249900,,,http://www.redfin.com/AL/Helena/1905-Seattle-Slew-Dr-35080/home/80702492,Greater Alabama MLS,744483,Century 21 Advantage,N,Y,33.274624,-86.826332,false

